Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
07-29-50.630,0.974,0.178,0.130,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.943,-0.272,0.106,-0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.650,0.974,0.178,0.128,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,-0.273,0.107,-0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.670,0.974,0.178,0.128,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,-0.274,0.108,-0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.690,0.974,0.178,0.128,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,-0.274,0.109,-0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.711,0.975,0.179,0.128,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,-0.274,0.108,-0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.732,0.975,0.178,0.128,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.273,0.107,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.752,0.975,0.177,0.129,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.271,0.105,-0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.772,0.975,0.175,0.129,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.270,0.103,-0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.792,0.975,0.175,0.129,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.268,0.101,-0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.812,0.976,0.174,0.129,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.947,-0.268,0.099,-0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.832,0.976,0.173,0.128,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,-0.267,0.097,-0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.852,0.976,0.172,0.125,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,-0.264,0.095,-0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.872,0.977,0.171,0.123,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.263,0.092,-0.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.892,0.977,0.170,0.120,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.262,0.089,-0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.912,0.978,0.169,0.117,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.259,0.086,-0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.932,0.979,0.168,0.114,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.258,0.083,-0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.952,0.980,0.167,0.110,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.257,0.079,-0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.972,0.981,0.165,0.107,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.256,0.074,-0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-50.992,0.982,0.163,0.103,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.255,0.069,-0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.011,0.983,0.162,0.101,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.253,0.064,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.031,0.985,0.159,0.096,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.252,0.058,-0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.051,0.986,0.155,0.089,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.251,0.053,-0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.070,0.987,0.152,0.083,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.250,0.047,-0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.092,0.988,0.148,0.077,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.247,0.041,-0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.112,0.989,0.144,0.070,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.246,0.035,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.132,0.990,0.139,0.063,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.245,0.029,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.152,0.991,0.134,0.057,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,-0.242,0.023,-0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.172,0.993,0.128,0.049,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,-0.239,0.017,-0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.192,0.994,0.123,0.041,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.235,0.010,-0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.212,0.995,0.116,0.034,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.232,0.003,-0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.232,0.996,0.109,0.027,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.229,-0.005,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.252,0.997,0.103,0.019,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.226,-0.012,-0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.271,0.997,0.098,0.011,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.223,-0.019,-0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.291,0.998,0.093,0.003,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.220,-0.027,-0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.312,0.998,0.088,-0.005,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-0.215,-0.035,-0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.332,0.999,0.082,-0.013,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.211,-0.043,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.351,0.999,0.076,-0.021,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.207,-0.052,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.372,0.999,0.071,-0.030,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.204,-0.060,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.390,0.999,0.066,-0.038,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.200,-0.069,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.409,0.999,0.061,-0.047,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.194,-0.078,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.430,0.999,0.055,-0.055,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.191,-0.086,-0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.451,0.999,0.051,-0.063,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.187,-0.095,-0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.471,0.999,0.048,-0.072,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.183,-0.103,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.491,0.998,0.046,-0.080,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.178,-0.111,-0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.511,0.998,0.043,-0.088,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.175,-0.119,-0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.530,0.997,0.037,-0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.171,-0.127,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.550,0.997,0.030,-0.104,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.169,-0.136,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.570,0.996,0.025,-0.112,-0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.169,-0.145,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.590,0.995,0.022,-0.120,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-0.168,-0.153,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.611,0.994,0.019,-0.127,-0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.165,-0.162,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.631,0.993,0.016,-0.135,-0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.161,-0.171,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.651,0.993,0.014,-0.139,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.156,-0.180,-0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.670,0.991,0.009,-0.151,-0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.152,-0.189,-0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.690,0.990,0.006,-0.159,-0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.149,-0.198,-0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.710,0.988,0.003,-0.167,-0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,-0.147,-0.206,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.730,0.987,0.000,-0.174,-0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.145,-0.214,-0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.752,0.985,-0.003,-0.182,-0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.142,-0.223,-0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.771,0.984,-0.004,-0.190,-0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.139,-0.230,-0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.791,0.982,-0.006,-0.198,-0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.135,-0.238,-0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-29-51.811,0.981,-0.008,-0.205,-0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.131,-0.246,-0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
