Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
07-26-27.302,0.965,0.210,0.110,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.936,-0.321,0.105,-0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.322,0.965,0.209,0.109,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.936,-0.320,0.105,-0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.342,0.965,0.208,0.108,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.936,-0.321,0.105,-0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.362,0.965,0.207,0.107,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,-0.320,0.104,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.382,0.965,0.206,0.106,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,-0.319,0.103,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.403,0.966,0.205,0.106,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,-0.317,0.102,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.423,0.966,0.204,0.106,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,-0.315,0.100,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.443,0.967,0.202,0.104,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.936,-0.312,0.098,-0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.463,0.968,0.199,0.101,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,-0.312,0.095,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.482,0.969,0.196,0.097,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,-0.312,0.091,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.501,0.971,0.192,0.092,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.940,-0.313,0.088,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.523,0.972,0.190,0.086,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,-0.313,0.085,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.543,0.973,0.189,0.084,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.943,-0.313,0.082,-0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.563,0.975,0.184,0.076,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,-0.312,0.077,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.583,0.977,0.180,0.070,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,-0.310,0.072,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.603,0.978,0.175,0.064,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.307,0.066,-0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.623,0.979,0.170,0.058,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,-0.303,0.059,-0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.643,0.980,0.165,0.052,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.300,0.053,-0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.663,0.982,0.160,0.046,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.298,0.046,-0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.682,0.983,0.156,0.040,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.296,0.039,-0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.702,0.984,0.151,0.033,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.293,0.032,-0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.722,0.985,0.147,0.027,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.289,0.024,-0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.742,0.985,0.142,0.020,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,-0.286,0.017,-0.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.762,0.986,0.139,0.013,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.283,0.009,-0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.782,0.986,0.136,0.006,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.280,0.002,-0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.802,0.987,0.132,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.277,-0.006,-0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.822,0.987,0.128,-0.007,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.274,-0.014,-0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.842,0.988,0.124,-0.013,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-0.270,-0.021,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.862,0.988,0.119,-0.019,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.264,-0.029,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.882,0.989,0.115,-0.025,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.259,-0.037,-0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.902,0.989,0.111,-0.030,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.255,-0.045,-0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.922,0.989,0.106,-0.036,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.253,-0.049,-0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.942,0.990,0.101,-0.042,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.963,-0.244,-0.061,-0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.962,0.990,0.096,-0.048,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.964,-0.237,-0.069,-0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-27.982,0.990,0.092,-0.054,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.965,-0.229,-0.076,-0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.002,0.990,0.089,-0.059,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.221,-0.084,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.022,0.990,0.085,-0.065,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.215,-0.092,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.042,0.990,0.081,-0.070,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,-0.209,-0.099,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.061,0.990,0.077,-0.076,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,-0.206,-0.103,-0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.081,0.990,0.073,-0.081,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,-0.198,-0.114,-0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.103,0.990,0.069,-0.087,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,-0.193,-0.121,-0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.123,0.989,0.065,-0.093,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,-0.188,-0.128,-0.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.143,0.989,0.061,-0.099,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.970,-0.183,-0.135,-0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.162,0.989,0.057,-0.105,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.970,-0.178,-0.142,-0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.182,0.989,0.055,-0.108,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.970,-0.173,-0.148,-0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.201,0.988,0.048,-0.117,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.970,-0.170,-0.154,-0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.223,0.988,0.044,-0.123,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,-0.167,-0.161,-0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.241,0.987,0.040,-0.129,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,-0.163,-0.167,-0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.263,0.986,0.037,-0.134,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,-0.159,-0.174,-0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.283,0.986,0.034,-0.140,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,-0.155,-0.181,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.301,0.985,0.030,-0.146,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,-0.151,-0.187,-0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.323,0.984,0.025,-0.152,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,-0.147,-0.193,-0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.343,0.984,0.021,-0.157,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,-0.142,-0.199,-0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.363,0.983,0.017,-0.163,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.139,-0.205,-0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.383,0.982,0.014,-0.169,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.135,-0.211,-0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.403,0.981,0.011,-0.175,-0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.130,-0.217,-0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.423,0.980,0.010,-0.180,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.125,-0.222,-0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.443,0.979,0.008,-0.185,-0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,-0.120,-0.228,-0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.463,0.978,0.007,-0.190,-0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,-0.113,-0.234,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.483,0.977,0.005,-0.196,-0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,-0.106,-0.241,-0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.503,0.976,0.001,-0.202,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,-0.099,-0.247,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.522,0.974,-0.002,-0.207,-0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.965,-0.094,-0.254,-0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.542,0.973,-0.003,-0.212,-0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.964,-0.091,-0.260,-0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.562,0.972,-0.003,-0.218,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.963,-0.090,-0.263,-0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.582,0.970,-0.003,-0.224,-0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,-0.087,-0.273,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.602,0.969,-0.004,-0.229,-0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.084,-0.279,-0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.621,0.968,-0.006,-0.235,-0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-0.081,-0.286,-0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.641,0.966,-0.008,-0.240,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.078,-0.292,-0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.661,0.965,-0.009,-0.246,-0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.076,-0.298,-0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.681,0.963,-0.012,-0.251,-0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,-0.073,-0.304,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.703,0.961,-0.015,-0.256,-0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.070,-0.309,-0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.721,0.960,-0.017,-0.261,-0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.068,-0.314,-0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.743,0.958,-0.019,-0.265,-0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.066,-0.320,-0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.763,0.957,-0.020,-0.270,-0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,-0.064,-0.326,-0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.783,0.955,-0.022,-0.275,-0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.062,-0.331,-0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.801,0.954,-0.024,-0.279,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,-0.061,-0.336,-0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.822,0.952,-0.025,-0.284,-0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.943,-0.061,-0.341,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.842,0.951,-0.027,-0.288,-0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,-0.060,-0.346,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.862,0.949,-0.028,-0.293,-0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.939,-0.062,-0.351,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.882,0.948,-0.029,-0.297,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,-0.064,-0.356,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.901,0.946,-0.031,-0.301,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.935,-0.065,-0.361,-0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.921,0.945,-0.032,-0.305,-0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.933,-0.065,-0.366,-0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.941,0.943,-0.032,-0.309,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.931,-0.065,-0.372,-0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.961,0.942,-0.031,-0.314,-0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.929,-0.064,-0.377,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-28.983,0.940,-0.031,-0.318,-0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,-0.063,-0.382,-0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-29.003,0.938,-0.032,-0.322,-0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.925,-0.063,-0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-26-29.023,0.936,-0.033,-0.327,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.922,-0.063,-0.393,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
