Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
07-28-32.995,0.983,0.018,-0.172,-0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,-0.138,-0.229,-0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.015,0.981,0.012,-0.179,-0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.134,-0.237,-0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.035,0.980,0.008,-0.187,-0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.132,-0.241,-0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.055,0.978,0.004,-0.195,-0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.125,-0.253,-0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.075,0.977,0.000,-0.203,-0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.123,-0.257,-0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.095,0.975,-0.005,-0.212,-0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.112,-0.267,-0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.115,0.973,-0.010,-0.219,-0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.108,-0.272,-0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.135,0.971,-0.015,-0.226,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.104,-0.278,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.155,0.969,-0.021,-0.232,-0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,-0.100,-0.285,-0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.175,0.967,-0.028,-0.239,-0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.947,-0.098,-0.292,-0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.195,0.965,-0.035,-0.245,-0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,-0.096,-0.298,-0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.215,0.963,-0.043,-0.251,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,-0.093,-0.305,-0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.235,0.960,-0.049,-0.257,-0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.942,-0.091,-0.311,-0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.256,0.958,-0.051,-0.263,-0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,-0.090,-0.317,-0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.276,0.957,-0.052,-0.269,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.939,-0.087,-0.323,-0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.294,0.955,-0.053,-0.275,-0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,-0.084,-0.330,-0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.316,0.953,-0.055,-0.281,-0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.936,-0.080,-0.336,-0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.336,0.952,-0.056,-0.284,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.934,-0.076,-0.342,-0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.356,0.949,-0.058,-0.292,-0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.933,-0.073,-0.347,-0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.376,0.946,-0.060,-0.298,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.932,-0.071,-0.352,-0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.396,0.944,-0.060,-0.303,-0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.930,-0.066,-0.358,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.416,0.943,-0.059,-0.309,-0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.929,-0.062,-0.364,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.436,0.941,-0.058,-0.314,-0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,-0.058,-0.369,-0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.456,0.939,-0.059,-0.319,-0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.926,-0.055,-0.375,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.476,0.937,-0.059,-0.324,-0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.925,-0.053,-0.377,-0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.496,0.935,-0.059,-0.329,-0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.922,-0.049,-0.386,-0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.516,0.933,-0.058,-0.334,-0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.920,-0.046,-0.392,-0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.536,0.931,-0.057,-0.339,-0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.918,-0.042,-0.397,-0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.555,0.929,-0.057,-0.344,-0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.916,-0.041,-0.403,-0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.575,0.927,-0.057,-0.348,-0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.914,-0.040,-0.408,-0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.594,0.925,-0.055,-0.353,-0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.911,-0.040,-0.414,-0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.615,0.923,-0.055,-0.358,-0.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.909,-0.040,-0.420,-0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.635,0.921,-0.056,-0.362,-0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.906,-0.039,-0.426,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.655,0.919,-0.058,-0.366,-0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,-0.040,-0.431,-0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.675,0.917,-0.058,-0.370,-0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.901,-0.041,-0.437,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
07-28-33.695,0.915,-0.058,-0.375,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.898,-0.042,-0.443,-0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
