Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-22-47.916,0.986,-0.140,0.044,0.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,0.015,-0.016,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-47.936,0.988,-0.139,0.044,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,0.013,-0.017,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-47.956,0.989,-0.137,0.045,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.012,-0.019,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-47.976,0.990,-0.135,0.045,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.934,0.011,-0.021,0.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-47.996,0.991,-0.134,0.045,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.930,0.009,-0.023,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.016,0.992,-0.133,0.045,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.008,-0.025,0.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.036,0.993,-0.130,0.046,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.923,0.008,-0.026,0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.056,0.994,-0.126,0.046,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.009,-0.027,0.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.076,0.995,-0.122,0.046,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.916,0.011,-0.028,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.096,0.995,-0.121,0.046,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.912,0.013,-0.028,0.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.115,0.995,-0.121,0.046,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.908,0.018,-0.027,0.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.135,0.995,-0.122,0.046,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.023,-0.026,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.155,0.995,-0.121,0.046,-0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.899,0.026,-0.025,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.175,0.994,-0.120,0.046,-0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.894,0.028,-0.025,0.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.195,0.994,-0.119,0.047,-0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.890,0.030,-0.026,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.215,0.994,-0.119,0.048,-0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.885,0.033,-0.026,0.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.235,0.993,-0.118,0.049,-0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.036,-0.025,0.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.255,0.992,-0.118,0.050,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.874,0.038,-0.025,0.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.275,0.991,-0.118,0.050,-0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.869,0.038,-0.025,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.295,0.990,-0.116,0.050,-0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.038,-0.026,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.317,0.989,-0.114,0.051,-0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.858,0.037,-0.027,0.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.337,0.989,-0.113,0.051,-0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.852,0.038,-0.026,0.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.357,0.987,-0.110,0.051,-0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.846,0.040,-0.025,0.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.377,0.986,-0.107,0.051,-0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.840,0.040,-0.024,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.397,0.985,-0.106,0.051,-0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.040,-0.022,0.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.417,0.984,-0.104,0.052,-0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.827,0.040,-0.021,0.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.437,0.982,-0.102,0.053,-0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.821,0.039,-0.018,0.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.457,0.981,-0.100,0.056,-0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.814,0.038,-0.017,0.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.476,0.979,-0.096,0.060,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.809,0.035,-0.016,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.496,0.977,-0.093,0.063,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.803,0.032,-0.015,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.516,0.975,-0.091,0.065,-0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.797,0.028,-0.015,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.536,0.972,-0.090,0.067,-0.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.790,0.025,-0.013,0.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.556,0.969,-0.092,0.070,-0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.022,-0.011,0.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.576,0.967,-0.093,0.073,-0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.776,0.020,-0.008,0.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.596,0.964,-0.095,0.078,-0.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.769,0.022,-0.003,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.616,0.962,-0.095,0.082,-0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.761,0.024,0.003,0.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.636,0.960,-0.093,0.085,-0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.754,0.024,0.006,0.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.656,0.958,-0.090,0.089,-0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.747,0.021,0.007,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.676,0.956,-0.087,0.092,-0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.740,0.016,0.005,0.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.696,0.954,-0.083,0.092,-0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.732,0.008,0.002,0.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.716,0.951,-0.079,0.094,-0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.724,0.001,-0.001,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.736,0.949,-0.076,0.095,-0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.716,-0.001,0.000,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.756,0.946,-0.074,0.096,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.709,-0.002,0.002,0.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.775,0.942,-0.071,0.097,-0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.702,-0.003,0.004,0.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.794,0.939,-0.069,0.099,-0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.695,-0.005,0.004,0.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.816,0.936,-0.065,0.101,-0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.687,-0.007,0.006,0.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.836,0.933,-0.061,0.103,-0.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.680,-0.007,0.008,0.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.856,0.930,-0.058,0.104,-0.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.673,-0.009,0.009,0.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.876,0.927,-0.054,0.106,-0.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.665,-0.011,0.010,0.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.896,0.925,-0.050,0.106,-0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.659,-0.013,0.011,0.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.914,0.922,-0.046,0.107,-0.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.651,-0.014,0.013,0.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.937,0.919,-0.043,0.107,-0.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.644,-0.014,0.016,0.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.955,0.915,-0.040,0.108,-0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,-0.014,0.019,0.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.977,0.914,-0.038,0.108,-0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.628,-0.013,0.023,0.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-48.997,0.908,-0.033,0.109,-0.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.620,-0.013,0.026,0.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.017,0.904,-0.030,0.109,-0.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.612,-0.014,0.028,0.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.037,0.900,-0.027,0.109,-0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.603,-0.016,0.030,0.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.057,0.895,-0.023,0.110,-0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.594,-0.017,0.034,0.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.077,0.890,-0.021,0.111,-0.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.585,-0.017,0.038,0.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.097,0.885,-0.021,0.113,-0.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.576,-0.017,0.039,0.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.117,0.880,-0.020,0.114,-0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.567,-0.019,0.039,0.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.137,0.876,-0.017,0.113,-0.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.559,-0.023,0.040,0.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.156,0.874,-0.015,0.113,-0.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.551,-0.027,0.038,0.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.175,0.868,-0.012,0.113,-0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.551,-0.027,0.038,0.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.195,0.864,-0.010,0.113,-0.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.534,-0.034,0.036,0.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.215,0.859,-0.008,0.114,-0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.525,-0.035,0.038,0.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.235,0.855,-0.006,0.115,-0.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.516,-0.035,0.042,0.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.255,0.851,-0.004,0.117,-0.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.511,-0.036,0.044,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.275,0.846,-0.003,0.120,-0.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496,-0.040,0.049,0.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.295,0.840,-0.001,0.122,-0.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.487,-0.044,0.049,0.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.317,0.836,0.002,0.122,-0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.477,-0.048,0.050,0.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.335,0.831,0.004,0.124,-0.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.469,-0.050,0.053,0.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.355,0.829,0.005,0.125,-0.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.461,-0.051,0.057,0.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.377,0.823,0.009,0.127,-0.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.452,-0.053,0.058,0.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.397,0.818,0.011,0.129,-0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.443,-0.057,0.060,0.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.417,0.812,0.013,0.132,-0.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,-0.059,0.062,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-22-49.437,0.807,0.016,0.135,-0.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.426,-0.060,0.065,0.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
