Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-23-11.514,0.978,-0.084,0.056,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.003,-0.024,0.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.534,0.978,-0.083,0.057,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.003,-0.026,0.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.554,0.978,-0.083,0.056,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.004,-0.026,0.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.574,0.978,-0.083,0.054,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.005,-0.026,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.594,0.978,-0.082,0.052,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.005,-0.025,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.614,0.978,-0.083,0.050,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.005,-0.024,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.635,0.978,-0.083,0.049,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,-0.005,-0.024,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.655,0.978,-0.083,0.049,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.004,-0.024,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.675,0.978,-0.082,0.050,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.004,-0.024,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.695,0.978,-0.081,0.052,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.005,-0.024,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.715,0.978,-0.082,0.052,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.005,-0.024,0.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.734,0.978,-0.083,0.052,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.004,-0.024,0.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.754,0.978,-0.085,0.051,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,-0.002,-0.025,0.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.774,0.979,-0.087,0.050,0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-0.002,-0.025,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.794,0.979,-0.088,0.049,0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-0.002,-0.026,0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.814,0.979,-0.089,0.048,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.000,-0.027,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-11.834,0.980,-0.089,0.047,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,0.000,-0.029,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
