Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-27-41.600,0.975,-0.108,-0.034,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.046,-0.090,0.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.620,0.976,-0.109,-0.041,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,0.050,-0.095,0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.640,0.976,-0.109,-0.047,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,0.054,-0.100,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.660,0.976,-0.110,-0.052,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,0.059,-0.106,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.680,0.976,-0.111,-0.059,0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,0.062,-0.112,0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.700,0.976,-0.112,-0.065,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,0.065,-0.118,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.719,0.976,-0.113,-0.071,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,0.069,-0.124,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.739,0.976,-0.116,-0.077,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.943,0.072,-0.129,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.759,0.976,-0.118,-0.083,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,0.073,-0.135,0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.779,0.976,-0.119,-0.090,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.939,0.076,-0.141,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.799,0.976,-0.122,-0.096,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,0.079,-0.146,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.819,0.975,-0.125,-0.103,0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.935,0.081,-0.151,0.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.839,0.974,-0.128,-0.109,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.933,0.083,-0.156,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.859,0.974,-0.133,-0.116,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.931,0.086,-0.161,0.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.879,0.973,-0.138,-0.122,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.929,0.090,-0.166,0.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.899,0.972,-0.142,-0.128,0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.094,-0.171,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.917,0.971,-0.146,-0.135,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.925,0.096,-0.176,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
