Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-24-17.311,0.979,-0.081,0.070,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.028,-0.009,0.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.331,0.979,-0.081,0.069,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.028,-0.009,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.350,0.979,-0.081,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.028,-0.009,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.370,0.979,-0.081,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.027,-0.008,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.390,0.979,-0.082,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.027,-0.008,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.410,0.979,-0.082,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.028,-0.008,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.430,0.979,-0.082,0.068,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.029,-0.008,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.449,0.979,-0.082,0.068,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.030,-0.008,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.470,0.979,-0.083,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.030,-0.007,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.492,0.980,-0.083,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.030,-0.006,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.512,0.980,-0.083,0.068,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.031,-0.005,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.532,0.980,-0.083,0.067,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.033,-0.004,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.553,0.980,-0.080,0.068,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.034,-0.005,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.570,0.980,-0.078,0.068,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.034,-0.005,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.590,0.980,-0.075,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.035,-0.007,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.610,0.980,-0.074,0.069,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.035,-0.008,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.630,0.980,-0.073,0.068,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.034,-0.009,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.652,0.980,-0.074,0.067,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.035,-0.009,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.671,0.980,-0.075,0.067,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.034,-0.009,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.689,0.980,-0.077,0.067,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.032,-0.010,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.712,0.980,-0.077,0.068,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.031,-0.010,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.730,0.980,-0.077,0.068,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.030,-0.011,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.750,0.980,-0.077,0.068,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.031,-0.012,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.770,0.980,-0.077,0.068,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.030,-0.013,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.792,0.980,-0.077,0.068,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.030,-0.014,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.812,0.980,-0.079,0.067,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.029,-0.014,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.832,0.980,-0.080,0.065,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.028,-0.015,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.852,0.980,-0.082,0.064,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.028,-0.016,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.872,0.980,-0.084,0.062,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.025,-0.017,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.892,0.980,-0.085,0.060,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.023,-0.018,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.912,0.980,-0.088,0.059,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.021,-0.019,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.930,0.980,-0.089,0.057,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.020,-0.020,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.952,0.980,-0.090,0.055,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.018,-0.021,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.972,0.979,-0.092,0.053,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.015,-0.022,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-17.991,0.980,-0.095,0.051,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.012,-0.023,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.011,0.980,-0.097,0.048,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,-0.009,-0.026,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.031,0.980,-0.099,0.044,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.006,-0.029,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.051,0.980,-0.101,0.041,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,-0.004,-0.032,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.071,0.980,-0.102,0.039,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,0.000,-0.035,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.090,0.980,-0.103,0.032,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,0.002,-0.039,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.110,0.980,-0.103,0.026,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,0.004,-0.044,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.130,0.980,-0.106,0.019,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,0.006,-0.050,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.150,0.980,-0.110,0.012,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,0.010,-0.057,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.170,0.979,-0.114,0.003,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,0.015,-0.064,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.190,0.979,-0.118,-0.006,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,0.018,-0.072,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.210,0.979,-0.123,-0.015,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,0.023,-0.080,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.230,0.978,-0.129,-0.024,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,0.030,-0.088,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.251,0.977,-0.135,-0.034,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,0.039,-0.096,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.270,0.976,-0.139,-0.043,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,0.045,-0.104,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.292,0.976,-0.144,-0.053,0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.947,0.051,-0.113,0.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.312,0.975,-0.150,-0.062,0.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,0.058,-0.121,0.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.332,0.973,-0.158,-0.071,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,0.067,-0.129,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.352,0.972,-0.165,-0.081,0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,0.075,-0.137,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.372,0.971,-0.171,-0.090,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.939,0.081,-0.146,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.392,0.969,-0.177,-0.099,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.936,0.088,-0.154,0.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.412,0.967,-0.183,-0.107,0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.934,0.096,-0.161,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.432,0.966,-0.189,-0.116,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.931,0.102,-0.169,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.452,0.964,-0.194,-0.125,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.929,0.107,-0.177,0.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.471,0.962,-0.198,-0.133,0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.926,0.113,-0.185,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.491,0.961,-0.199,-0.141,0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.924,0.118,-0.193,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.511,0.960,-0.200,-0.148,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.921,0.121,-0.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.531,0.959,-0.201,-0.156,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.125,-0.207,0.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.551,0.959,-0.201,-0.156,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.916,0.130,-0.214,0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.571,0.956,-0.206,-0.171,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.914,0.134,-0.221,0.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.591,0.954,-0.208,-0.178,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.911,0.139,-0.227,0.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.611,0.953,-0.207,-0.186,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.909,0.143,-0.233,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.631,0.952,-0.208,-0.193,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.906,0.145,-0.240,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.650,0.951,-0.209,-0.199,0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.146,-0.246,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.670,0.950,-0.210,-0.206,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.902,0.149,-0.251,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.692,0.949,-0.209,-0.213,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.899,0.154,-0.256,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.710,0.948,-0.208,-0.218,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.896,0.160,-0.261,0.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.730,0.947,-0.209,-0.224,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.893,0.162,-0.267,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.750,0.945,-0.211,-0.230,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.891,0.164,-0.272,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.770,0.944,-0.212,-0.235,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.888,0.168,-0.276,0.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.792,0.943,-0.213,-0.241,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.884,0.175,-0.280,0.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.812,0.942,-0.211,-0.246,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.181,-0.283,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.832,0.941,-0.209,-0.251,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.877,0.183,-0.288,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-24-18.851,0.940,-0.209,-0.256,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.873,0.184,-0.293,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
