Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-25-23.049,0.992,-0.094,-0.013,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.915,-0.046,-0.157,0.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.067,0.992,-0.094,-0.023,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.909,-0.042,-0.169,0.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.089,0.992,-0.094,-0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,-0.037,-0.181,0.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.109,0.992,-0.095,-0.044,-0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.898,-0.031,-0.194,0.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.128,0.991,-0.096,-0.055,-0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.891,-0.025,-0.207,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.148,0.990,-0.096,-0.067,-0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.883,-0.019,-0.219,0.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.168,0.989,-0.095,-0.080,-0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.876,-0.011,-0.231,0.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.188,0.987,-0.092,-0.092,-0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.868,-0.003,-0.243,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.208,0.986,-0.090,-0.105,-0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.859,0.005,-0.254,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.227,0.984,-0.088,-0.118,-0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.013,-0.266,0.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.247,0.982,-0.085,-0.132,-0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.842,0.020,-0.277,0.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.267,0.980,-0.083,-0.145,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.832,0.029,-0.287,0.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.286,0.978,-0.081,-0.159,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.823,0.040,-0.295,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.308,0.975,-0.079,-0.172,-0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.813,0.050,-0.303,0.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.328,0.972,-0.077,-0.185,-0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.803,0.058,-0.311,0.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.347,0.970,-0.074,-0.197,-0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.793,0.066,-0.319,0.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.367,0.966,-0.072,-0.210,-0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.075,-0.325,0.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.387,0.963,-0.070,-0.222,-0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.773,0.081,-0.332,0.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.407,0.960,-0.069,-0.233,-0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.764,0.083,-0.342,0.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.429,0.957,-0.070,-0.243,-0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.755,0.082,-0.355,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.447,0.955,-0.070,-0.248,-0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.748,0.079,-0.369,0.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.469,0.950,-0.066,-0.264,-0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.741,0.076,-0.382,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.487,0.946,-0.063,-0.275,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.733,0.074,-0.393,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.509,0.943,-0.060,-0.286,-0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.726,0.075,-0.402,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.526,0.939,-0.059,-0.296,-0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.718,0.076,-0.410,0.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.546,0.935,-0.057,-0.306,-0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.711,0.078,-0.417,0.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.568,0.931,-0.054,-0.317,-0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.705,0.079,-0.423,0.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.588,0.928,-0.051,-0.326,-0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.701,0.080,-0.426,0.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.608,0.926,-0.050,-0.331,-0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.082,-0.434,0.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.628,0.920,-0.047,-0.343,-0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.687,0.084,-0.439,0.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.648,0.917,-0.045,-0.350,-0.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.682,0.084,-0.445,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.668,0.914,-0.043,-0.356,-0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.677,0.085,-0.449,0.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.688,0.911,-0.040,-0.361,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.673,0.086,-0.452,0.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.708,0.908,-0.037,-0.366,-0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.669,0.087,-0.454,0.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.728,0.906,-0.035,-0.369,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.664,0.090,-0.454,0.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.748,0.904,-0.032,-0.371,-0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.659,0.090,-0.455,0.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.768,0.902,-0.030,-0.372,-0.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.657,0.089,-0.458,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.788,0.901,-0.028,-0.373,-0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.655,0.086,-0.461,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.808,0.900,-0.024,-0.374,-0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.654,0.083,-0.464,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.828,0.899,-0.021,-0.375,-0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.652,0.081,-0.466,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.848,0.897,-0.018,-0.376,-0.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.649,0.080,-0.467,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.868,0.896,-0.015,-0.378,-0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.646,0.079,-0.467,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.888,0.895,-0.011,-0.380,-0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.642,0.079,-0.466,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.907,0.893,-0.008,-0.383,-0.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.079,-0.466,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.927,0.890,-0.004,-0.386,-0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.631,0.079,-0.468,0.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.947,0.888,-0.001,-0.389,-0.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.625,0.078,-0.471,0.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.967,0.885,0.002,-0.394,-0.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.620,0.078,-0.475,0.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-23.987,0.881,0.007,-0.400,-0.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.614,0.076,-0.479,0.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.007,0.878,0.014,-0.407,-0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.608,0.075,-0.482,0.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.027,0.874,0.020,-0.413,-0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.602,0.075,-0.485,0.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.047,0.871,0.025,-0.418,-0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.595,0.074,-0.488,0.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.065,0.868,0.028,-0.421,-0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.589,0.073,-0.489,0.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.087,0.866,0.029,-0.422,-0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.583,0.073,-0.491,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.106,0.864,0.031,-0.423,-0.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.578,0.072,-0.493,0.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.128,0.861,0.033,-0.425,-0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.072,-0.496,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.148,0.859,0.035,-0.427,-0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.572,0.072,-0.499,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.168,0.858,0.037,-0.428,-0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.570,0.072,-0.502,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.188,0.858,0.039,-0.429,-0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.569,0.072,-0.503,0.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.208,0.859,0.040,-0.429,-0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.570,0.074,-0.500,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.228,0.861,0.041,-0.427,-0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.573,0.077,-0.497,0.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.248,0.862,0.041,-0.425,-0.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.078,-0.495,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.268,0.866,0.043,-0.419,-0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.582,0.079,-0.492,0.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.288,0.869,0.045,-0.415,-0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.589,0.079,-0.490,0.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.308,0.873,0.048,-0.410,-0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.598,0.079,-0.487,0.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.327,0.877,0.052,-0.405,-0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.607,0.079,-0.484,0.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.347,0.881,0.055,-0.398,-0.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.618,0.079,-0.479,0.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-25-24.368,0.886,0.059,-0.392,-0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.629,0.078,-0.473,0.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
