Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-23-56.972,0.981,-0.105,0.044,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.018,-0.037,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-56.992,0.981,-0.104,0.044,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.017,-0.036,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.012,0.981,-0.105,0.043,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,-0.016,-0.035,0.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.032,0.981,-0.106,0.042,0.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.013,-0.036,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.052,0.982,-0.108,0.040,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.012,-0.037,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.072,0.982,-0.108,0.039,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.952,-0.012,-0.038,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.092,0.982,-0.109,0.038,0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.011,-0.039,0.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.111,0.982,-0.110,0.037,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.951,-0.010,-0.040,0.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.131,0.983,-0.111,0.036,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.009,-0.040,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.151,0.983,-0.111,0.033,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,-0.008,-0.043,0.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.171,0.983,-0.111,0.029,0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.006,-0.045,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.191,0.983,-0.111,0.025,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.949,-0.006,-0.048,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.211,0.983,-0.112,0.022,0.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,-0.004,-0.051,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.231,0.983,-0.116,0.018,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.947,-0.003,-0.054,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.252,0.983,-0.120,0.013,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,-0.003,-0.056,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.272,0.983,-0.125,0.008,0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,-0.002,-0.060,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.291,0.983,-0.128,0.004,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,0.000,-0.063,0.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.311,0.984,-0.130,0.000,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.002,-0.068,0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.331,0.984,-0.133,-0.005,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,0.004,-0.073,0.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.354,0.984,-0.135,-0.009,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.940,0.005,-0.078,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.372,0.984,-0.137,-0.014,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.006,-0.083,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.392,0.984,-0.139,-0.019,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,0.010,-0.088,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.412,0.984,-0.140,-0.024,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.935,0.015,-0.093,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.432,0.984,-0.142,-0.029,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.933,0.019,-0.098,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.452,0.984,-0.144,-0.034,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.930,0.023,-0.104,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.472,0.984,-0.145,-0.041,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.027,-0.110,0.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.492,0.985,-0.143,-0.047,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.925,0.031,-0.115,0.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.512,0.985,-0.140,-0.053,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.923,0.034,-0.121,0.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.532,0.985,-0.138,-0.060,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.035,-0.128,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.552,0.985,-0.138,-0.067,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.918,0.037,-0.134,0.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.572,0.985,-0.138,-0.074,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.915,0.040,-0.140,0.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.592,0.985,-0.138,-0.081,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.913,0.044,-0.146,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.611,0.984,-0.137,-0.088,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.911,0.045,-0.152,0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.633,0.984,-0.135,-0.095,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.909,0.046,-0.159,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.652,0.984,-0.133,-0.102,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.907,0.048,-0.165,0.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.672,0.984,-0.130,-0.109,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.052,-0.171,0.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.692,0.983,-0.128,-0.116,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.902,0.056,-0.177,0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.712,0.982,-0.128,-0.123,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.060,-0.183,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.731,0.982,-0.128,-0.130,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.897,0.066,-0.188,0.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.751,0.981,-0.126,-0.137,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.895,0.072,-0.193,0.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.771,0.980,-0.125,-0.144,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.893,0.076,-0.199,0.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.791,0.979,-0.123,-0.151,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.891,0.080,-0.205,0.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.811,0.978,-0.123,-0.158,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.086,-0.210,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.831,0.977,-0.122,-0.164,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.886,0.093,-0.214,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.853,0.976,-0.120,-0.171,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.884,0.099,-0.219,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.873,0.975,-0.120,-0.178,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.881,0.104,-0.225,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.893,0.974,-0.119,-0.185,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.879,0.108,-0.230,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.913,0.973,-0.117,-0.192,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.877,0.111,-0.236,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.933,0.972,-0.115,-0.199,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.874,0.112,-0.243,0.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.953,0.970,-0.114,-0.206,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.872,0.113,-0.250,0.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.971,0.969,-0.113,-0.213,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.869,0.115,-0.257,0.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-57.992,0.967,-0.114,-0.220,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.866,0.119,-0.264,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.012,0.966,-0.117,-0.227,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.124,-0.270,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.033,0.964,-0.118,-0.234,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.860,0.129,-0.276,0.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.053,0.962,-0.116,-0.241,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.856,0.135,-0.283,0.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.073,0.961,-0.112,-0.249,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.853,0.140,-0.290,0.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.093,0.959,-0.109,-0.256,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.142,-0.297,0.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.113,0.957,-0.109,-0.262,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.846,0.145,-0.303,0.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.133,0.956,-0.110,-0.268,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.843,0.149,-0.309,0.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.152,0.954,-0.110,-0.274,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.839,0.154,-0.314,0.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.172,0.952,-0.109,-0.281,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.835,0.158,-0.319,0.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.192,0.951,-0.107,-0.287,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.831,0.162,-0.325,0.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.212,0.949,-0.105,-0.293,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.828,0.163,-0.331,0.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.232,0.947,-0.103,-0.300,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.163,-0.337,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.252,0.945,-0.102,-0.306,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.822,0.166,-0.342,0.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.272,0.943,-0.102,-0.313,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.818,0.171,-0.346,0.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.292,0.941,-0.102,-0.319,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.814,0.177,-0.350,0.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.312,0.939,-0.103,-0.325,-0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.809,0.183,-0.354,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.333,0.937,-0.103,-0.331,-0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.805,0.187,-0.359,0.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.353,0.935,-0.103,-0.336,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.801,0.188,-0.363,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.373,0.933,-0.102,-0.342,-0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.798,0.190,-0.367,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.392,0.930,-0.102,-0.348,-0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.795,0.191,-0.371,0.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.412,0.928,-0.103,-0.354,-0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.792,0.193,-0.374,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.432,0.926,-0.104,-0.359,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.789,0.195,-0.377,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.452,0.924,-0.103,-0.363,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.786,0.196,-0.380,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.472,0.923,-0.101,-0.369,-0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.195,-0.384,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.492,0.922,-0.100,-0.371,-0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.781,0.193,-0.387,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.512,0.919,-0.096,-0.379,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.778,0.191,-0.391,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.532,0.917,-0.095,-0.383,-0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.776,0.189,-0.394,0.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.552,0.916,-0.096,-0.386,-0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.774,0.188,-0.396,0.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.572,0.914,-0.096,-0.390,-0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.772,0.187,-0.399,0.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.591,0.913,-0.096,-0.393,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.770,0.185,-0.402,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.611,0.911,-0.096,-0.397,-0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.769,0.184,-0.405,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.631,0.910,-0.094,-0.400,-0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.768,0.182,-0.407,0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-23-58.651,0.909,-0.093,-0.402,-0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.767,0.181,-0.409,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
